library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Student Exam,load_json,0.001136209534476192,0.0008810303564060837,0.0011088737542486763,0.0027802257031502467,0.001096701751052912,0.0016106578002751343,0.00038309509632019695,0.00037762174876108365,0.00038788075037684693,0.0020582118131798,0.001224966980433862,0.002476294005633597
Student Exam,max,0.00027164096934975364,0.0002909419243229884,0.00028312008198160926,7.565518654022988e-06,5.4698043019943e-07,3.15054093846154e-07,1.4526013719540232e-05,1.5148958766009855e-05,1.7466166637931035e-05,1.5306560886699514e-05,1.7433969605911325e-05,9.022056908866992e-06
Student Exam,mean,9.403106564102575e-06,1.9419777213793115e-05,3.117344229885056e-05,9.034507268965514e-06,1.483949806267806e-06,7.061345661538459e-07,1.3581863184729063e-05,2.147385701264367e-05,2.883475899310344e-05,9.036865344729344e-06,3.453750641538464e-06,2.724348207635468e-05
Student Exam,merge,6.105172739999994e-06,3.3206021738461543e-06,7.415146566951566e-06,5.9503235921182204e-05,3.8631141846560895e-05,3.327198731280785e-05,0.11577983003454435,0.0581596596245224,0.135643413289234,1.5627725333333334e-06,1.4542692524630534e-05,1.2977325536945812e-05
Student Exam,min,6.65987746773399e-05,3.9753524730158755e-05,3.193990574876851e-05,7.5362687126436774e-06,1.0342577747126437e-06,1.5041973076923078e-06,,,,3.952805254679802e-05,1.1730322209999998e-05,6.231086233766232e-07
Student Exam,replace,9.305805057471265e-06,5.260815421182265e-06,1.1020177268965516e-05,1.399204846153846e-06,1.684220276666667e-06,3.86738957142857e-07,,,,9.065155337438424e-06,6.899042409195402e-06,5.299660830039524e-07
Student Exam,save_csv,0.0010282229863361832,0.0016281112783320146,0.0027833949152068953,0.0010352590550678166,0.0002104704450640398,0.0001706518347402297,1.5552871999999995e-05,2.8710945221674878e-05,3.139383242364534e-05,0.0007940689413379303,0.0003593052210620677,0.0004844599254264372
Student Exam,save_json,0.0022884843041794897,0.0021231216825160918,0.002756238590206897,0.0002462248156157634,3.1427903221674823e-05,3.222827370689661e-05,2.0779559957671962e-05,2.171422242328041e-05,3.621704886453201e-05,0.0015322633415126442,0.000330091900229885,0.00048345239501970525
Student Exam,sort,6.3684362574712625e-06,7.570692010582012e-07,1.5520179772079769e-06,5.973243312169309e-06,6.246270994301993e-06,3.909693268965518e-06,1.1653558506153846e-05,6.865104572988505e-05,5.4105813887566145e-05,1.0642585733990147e-05,4.286083121538462e-06,4.866808703703704e-06
Student Exam,sum,3.735753551970445e-05,3.272658329195405e-05,2.3378412737891755e-05,7.788645889655173e-06,2.8980892093596065e-06,9.525262564102559e-07,5.539302261083745e-06,3.83732576600985e-06,1.8595515714285713e-06,9.703606024615387e-06,1.2091790475384615e-05,4.702027328042328e-06
Student Exam,unique,6.283826072079772e-05,4.0196537781746035e-05,6.381812873015875e-05,1.118443028078818e-05,6.455545066666668e-07,2.55646099e-06,8.057862751231528e-06,5.38345803030303e-07,8.522926852216749e-06,6.142876347290642e-05,2.5088093131054146e-05,8.527734161823357e-05
US Census 1990,concat_dataframes,0.000175876412116092,8.041550669515671e-06,1.8590390328042332e-05,0.00024089009024137894,0.002200602510241537,0.40427828232582647,4.534168706206896e-05,3.764542787684728e-05,5.385008202758621e-05,0.00014428590941264368,2.2425049818840574e-05,1.2969887210317456e-05
US Census 1990,count,0.27360733465758197,0.4110338312132197,0.2212105260340371,0.00732845142602759,0.009006461511679309,0.008371871922051723,0.00045720009933743845,0.00041719519816206887,0.0004491819660517242,0.0004695681008609194,7.690924261904766e-05,0.00011341161830541873
US Census 1990,drop,3.60719227586207e-05,2.487409651609195e-05,3.271978818850575e-05,0.061893342706147755,0.004768395113044334,0.0013023637483645326,4.937594605057471e-05,3.790424305862069e-05,6.480581936091955e-05,2.2205096344729346e-05,3.0445553600000003e-06,3.6184794814814812e-06
US Census 1990,dropna,1.3657281127586205e-05,1.7435675899999999e-06,4.986658073333333e-06,0.16672375580205046,0.4189890775795449,0.4492415201514437,0.0005795815620643683,0.0003993613706059114,0.00042145012542643657,0.0014580090159264363,0.0002457069613344827,0.00027633829256206913
US Census 1990,fillna,6.6080063620689655e-06,5.861541353846157e-07,4.196452740229885e-06,0.0002324433617344834,0.4283047355150586,0.45840810724381736,0.00016533379003333333,0.00040726070771428567,0.00021978311625862066,0.0010481670950816097,0.0013851741112057459,0.001942410104506897
US Census 1990,groupby,6.614147584615385e-07,6.197654805747126e-06,6.345034189655172e-06,8.150044529885057e-06,3.6363120505747115e-06,1.848736830049261e-06,0.00024538775901264377,0.0003475484292857142,0.00024911230732068963,0.006618968535613793,0.0010567233739704432,0.050426557411660924
US Census 1990,isna,1.1873766240229887e-05,7.510902447126436e-06,6.243525374712644e-06,4.5217226615384624e-07,1.0273829702298853e-05,4.784089255384617e-06,0.0003001788565079366,0.001164730941948276,0.0005744803058724138,0.0015174594462172416,6.779656918915344e-05,0.00010273449913546799
