library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
US Census 1990,fillna,2.3858565693717882e-08,1.4179364049188787e-08,1.933742048837437e-08,1.59921110626711e-06,0.006340971136927661,0.006644804686839209,4.592155718894658e-06,6.734871468669835e-05,5.5928234101183856e-05,6.018386995980039e-05,4.03878572912105e-05,6.400633922974774e-05
US Census 1990,groupby,2.2756198004885563e-08,2.0019706948652988e-08,1.7727205658957013e-08,3.130795852453602e-08,2.7591484771012856e-08,1.6178951658855065e-08,1.0972765098238404e-05,2.820216861865684e-05,1.127717188019601e-05,0.0004116909258049541,2.553975314708368e-05,0.0011560790204108457
US Census 1990,isna,1.9035763637151672e-08,1.576962076221971e-08,1.1741684014349184e-08,1.918905504890183e-08,1.812932613125478e-08,1.801014887264358e-08,1.2864356980226772e-05,4.4484446032416665e-05,2.5034861016527608e-05,6.285899716459981e-05,1.0416293407785623e-05,1.588784594720641e-05
US Census 1990,load_csv,5.4545164690436106e-08,1.2739688127008056e-07,1.1039064656609765e-07,0.05666112630869769,0.1245170399224602,0.11731883645752178,0.004616697922080124,0.06778113748282495,0.004299010684226507,0.013479366503187682,0.11725394072863547,0.12084670545490442
US Census 1990,load_json,0.3061095275376527,0.17270460443805577,0.19553118844971232,1.7638516364556063,0.15760498184866803,0.6786884275676046,10.327489403792903,11.294280177138775,17.217484438599353,4.79974962606327,0.6664600987859673,1.8923255363425004
US Census 1990,max,7.822073151841645e-05,0.00013936295882152237,0.0001505503107156313,4.031540842773037e-08,2.5372322402970032e-08,2.9643073524300808e-08,1.1962136280654354e-05,1.086513004120261e-05,1.4358542700625287e-05,1.2509881707498703e-05,1.126485281072267e-05,1.493425068627492e-05
US Census 1990,mean,0.0003299201853282219,8.322178779274386e-05,9.229238706750038e-05,3.082318582643428e-08,8.564578351835695e-06,7.953551825078767e-06,8.990183482376415e-06,3.2560847406178552e-06,3.958967385894803e-05,6.164247098167399e-06,4.641923576126149e-06,2.4312655490388636e-07
US Census 1990,merge,5.674555246193048e-06,7.650470498687651e-06,6.167492538865181e-06,0.0015751277115640884,0.0011567846937250326,0.0009801445450494705,7.6207815746084265e-06,8.647330442183621e-06,7.669099062207006e-06,7.4683823816710024e-06,5.379141596196174e-06,2.788218206014998e-06
US Census 1990,min,0.0001652583443695547,0.00018277775408734323,0.00017098183969415485,3.6412575681604504e-08,2.4783948915109543e-08,2.6802439313689545e-08,,,,6.993503016071669e-07,4.330743420517087e-06,5.695578589234881e-07
US Census 1990,replace,1.8187404685738458e-08,1.650605351914341e-08,2.0920052408145252e-08,3.002968619721271e-08,2.468122952502813e-08,1.4274949524864921e-08,1.4999556576209118e-05,5.698766003615397e-05,1.3063677461274652e-05,1.2792305906468566e-05,1.091687573441945e-05,1.2568784677111648e-05
US Census 1990,save_csv,0.45945752215687125,0.4221634899871718,0.54889119409699,0.12880347860897703,0.0455582324233895,0.07269225498235397,0.015180740860275443,0.027853207221040593,0.01676231974899288,0.2742835793198358,0.011964045939891243,0.020455826320458906
US Census 1990,save_json,0.16399805963433448,0.5095162254713244,0.6489510063057156,0.0028527834405120476,0.04868138591691872,0.2824255679428836,0.4950825322207595,0.27705940809788693,0.7767892070077709,0.08923352723073291,0.130267751882795,0.0485573938526657
US Census 1990,sort,0.0013838482065853892,1.873944732313593e-08,1.7492411173187553e-08,9.543453461342395e-05,0.0044767364350828485,0.005001029818590892,2.6867900968180255e-05,2.7020479020699272e-05,4.127455983681193e-05,0.00023200090750525248,6.098549951296254e-05,2.3662518823396617e-05
